FIPS,emp_total_county_naics,emp_occupation,emp,qp1,ap,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4
36053,60166,674.7730275256688,60166,666495,2990600,4883,2947,338,139,21,0,0,0,0,0,0,0,0,0
36055,2566022,21377.302478732967,1779347,26097062,112879084,85080,42885,13704,9909,8013,3556,2112,350,0,0,0,0,0,0
36057,44685,476.90093474505466,44685,464052,2201946,3573,1640,546,50,28,0,0,0,0,0,0,0,0,0
36059,1637031,11947.196434195315,1552331,26045203,116188581,161409,107545,22935,14009,8432,2738,1293,63,0,0,0,0,0,0
36061,3818342,12182.222586615044,3811412,83111728,367594053,168173,90808,25373,18945,15410,7444,5627,1987,479,55,55,0,0,0
36063,432960,4085.7553924404074,338238,4897839,20434366,23571,12693,3834,1884,1081,555,81,0,0,0,0,0,0,0
36065,353149,3418.770001118542,344125,4939919,21413192,20550,10681,2933,1739,1755,266,102,0,0,0,0,0,0,0
36067,1117869,8142.708299649539,1019204,15612590,70224049,51707,24690,7968,6162,5461,1758,767,159,0,0,0,0,0,0
36069,359097,3113.139958615968,305497,4633254,20646961,14293,7116,1577,1246,788,155,105,0,0,0,0,0,0,0
36071,453196,3891.3073166015765,435286,5699506,25437868,42960,27048,6606,3523,1985,354,282,0,0,0,0,0,0,0
36073,29804,322.07947321510915,29804,507999,1930599,2553,1335,247,0,0,0,0,0,0,0,0,0,0,0
36075,100569,816.7053522716261,100569,2011040,7544177,10202,6308,1176,689,314,0,0,0,0,0,0,0,0,0
36077,20803,244.9828377366181,20803,306078,1448544,3138,2030,383,104,56,0,0,0,0,0,0,0,0,0
36079,94849,674.1549886521717,91454,1267249,5785265,15006,10553,1698,1252,339,21,0,0,0,0,0,0,0,0
36081,2241681,13700.31614516833,2172403,38018755,168925583,157575,101139,23126,13352,10436,2925,2311,469,84,50,0,0,0,0
36083,141280,1058.7693698277515,141280,2307046,10825798,13518,7705,1918,1228,858,63,0,0,0,0,0,0,0,0
36085,267150,1607.1220954601288,267150,4184538,18244148,32663,22495,4412,2554,1177,231,105,0,0,0,0,0,0,0
36087,429152,3021.685064283065,429152,7472883,32632028,38665,24850,5760,3419,1690,525,159,0,0,0,0,0,0,0
36089,127629,1679.7197896416158,127629,2836154,7381085,6480,3205,918,375,317,0,0,0,0,0,0,0,0,0
36091,330989,2471.131661983825,330989,6812391,28392781,22883,12683,3300,2247,1990,385,0,0,0,0,0,0,0,0
36093,227375,1461.4182503849588,227375,4551559,18879251,12658,6699,2290,903,670,21,0,0,0,0,0,0,0,0
36095,9893,90.9275552301086,9893,114671,671322,1386,890,51,40,0,0,0,0,0,0,0,0,0,0
36097,6101,115.57978144447148,6101,66671,297773,665,325,0,0,0,0,0,0,0,0,0,0,0,0
36099,52213,500.9663264177718,52213,725225,3164201,2223,1139,138,0,21,141,0,0,0,0,0,0,0,0
36101,85358,1551.385658841033,85358,1005203,4858831,5743,3351,595,160,102,159,0,0,0,0,0,0,0,0
36103,3496958,25204.886357719228,3057048,50089962,227163717,261806,164188,40416,26026,17224,5591,3197,659,72,0,0,0,0,0
36105,29534,252.64771129623045,29534,335932,1601161,5511,3765,691,170,21,0,0,0,0,0,0,0,0,0
36107,24256,245.5868582112896,24256,216913,1058037,2531,1306,189,0,18,0,0,0,0,0,0,0,0,0
36109,73976,612.7285010528088,73976,896426,4013241,6758,3655,1174,707,118,0,0,0,0,0,0,0,0,0
36111,167553,1443.0437934998713,139675,1571696,7451759,19768,12970,2541,1400,582,49,0,0,0,0,0,0,0,0
36113,176165,1741.343839485278,176165,2545401,11435657,7223,3488,864,626,56,35,0,0,0,0,0,0,0,0
36115,70176,600.1649105067322,66531,805605,3807403,5188,2784,337,428,112,0,0,0,0,0,0,0,0,0
36117,204204,1795.443236309915,192736,2771796,11603179,11212,6067,1431,737,159,0,0,0,0,0,0,0,0,0
36119,1272903,8324.824161419914,1200957,22249196,98410142,120010,78612,18634,10590,6129,1983,1148,0,0,0,0,0,0,0
36121,30852,311.2482026253419,30852,336690,1482876,3201,1358,425,168,0,0,0,0,0,0,0,0,0,0
36123,6160,79.68291896492131,6160,67725,350433,1603,1086,135,0,0,0,0,0,0,0,0,0,0,0
36999,16399081,23837.436929981057,16399081,561678121,2173082166,13691,4077,1037,473,632,424,795,1537,1802,2332,636,530,583,583
37001,332338,3049.0170371308845,330400,3325051,15208768,16570,8037,2331,1963,1049,396,27,0,0,0,0,0,0,0
37003,186906,1314.3732350966022,108891,870362,4436201,3145,1484,140,234,225,156,175,0,0,0,0,0,0,0
37005,5333,73.03922265579793,5333,43463,232322,583,389,0,0,0,0,0,0,0,0,0,0,0,0
37007,7535,112.36099495331105,7535,94123,391086,1061,550,88,0,95,0,0,0,0,0,0,0,0,0
37009,8725,97.15439048860658,8725,59339,294237,1590,978,183,0,0,0,0,0,0,0,0,0,0,0
37011,11454,81.62980456935838,11454,94698,512591,1242,588,140,0,48,24,0,0,0,0,0,0,0,0
37013,83885,892.4026594645661,83885,787485,3258643,4296,2295,478,448,53,0,0,0,0,0,0,0,0,0
37015,6399,84.06478140445807,6399,38673,170459,301,101,24,0,0,0,0,0,0,0,0,0,0,0
37017,11176,162.38854607060924,11176,82235,368795,1139,494,213,78,0,0,0,0,0,0,0,0,0,0
37019,119391,830.5914532614114,119391,1912981,6983145,10099,5464,1684,855,448,112,0,0,0,0,0,0,0,0
37021,561195,5075.788172311009,524695,6074780,26279746,35180,19600,5242,3841,2003,489,418,0,0,0,0,0,0,0
37023,188008,1746.062549312748,188008,1458200,6405365,6676,3150,553,319,104,138,383,0,0,0,0,0,0,0
37025,291296,2780.632561095384,291296,3351669,15212835,22914,12980,3598,2105,1668,134,21,0,0,0,0,0,0,0
37027,209528,1964.3463207827672,149153,1948025,7156785,6674,2866,838,675,255,195,0,0,0,0,0,0,0,0
37029,1028,34.12554683785545,1028,8826,38789,237,161,0,0,0,0,0,0,0,0,0,0,0,0
37031,53022,460.3215288572599,53022,467821,2188301,7327,4186,1464,493,208,0,0,0,0,0,0,0,0,0
37033,1991,46.245839008481326,1991,18271,90539,417,236,0,0,0,0,0,0,0,0,0,0,0,0
37035,1235018,11104.91853168461,808466,8949518,38290780,24350,9529,3866,2236,2167,871,1364,105,175,0,0,0,0,0
37037,72043,657.1183025343887,72043,811329,3737044,7322,4509,955,282,195,0,0,0,0,0,0,0,0,0
37039,8501,88.20477262612957,8501,71063,330210,1414,813,201,57,21,0,0,0,0,0,0,0,0,0
37041,27095,362.8953337608252,27095,262585,1115727,930,414,0,0,0,0,0,0,0,0,0,0,0,0
37043,2197,28.804597995038613,2197,24542,109225,432,258,0,0,0,0,0,0,0,0,0,0,0,0
37045,143359,1420.3211442827358,143359,1543409,6628643,8192,3820,1227,502,177,24,0,0,0,0,0,0,0,0
37047,49938,368.7671868952208,49938,479603,2360915,2807,1287,339,72,0,0,0,0,0,0,0,0,0,0
37049,135928,1389.2080515079656,135928,1538370,6427682,7826,3733,1108,693,110,42,0,0,0,0,0,0,0,0
37051,289746,2736.257500914413,289746,3354109,14863744,18608,9054,3587,2034,1578,350,191,0,0,0,0,0,0,0
37053,11841,109.99976877173764,11841,101178,493149,2273,1089,552,158,32,0,0,0,0,0,0,0,0,0
37055,38953,319.1666420983736,38953,399047,1892235,5920,3705,936,625,128,0,0,0,0,0,0,0,0,0
37057,365128,4359.346588622097,352458,3594571,16558562,16988,8715,2625,1299,593,117,460,0,0,0,0,0,0,0
37059,32770,381.0347547266051,32770,321414,1511661,3423,1936,588,238,33,0,0,0,0,0,0,0,0,0
37061,24652,282.0527898175377,24652,196464,948562,2906,1522,509,225,76,0,0,0,0,0,0,0,0,0
37063,595310,4260.193145977104,595310,10880615,47899281,27187,13813,4216,3103,2544,808,543,81,0,0,0,0,0,0
37065,18057,173.7101546754058,18057,165615,854707,2035,881,109,97,57,0,0,0,0,0,0,0,0,0
37067,968340,8914.23009278728,753870,9075564,39481775,36894,18509,5912,4268,3228,946,285,156,0,0,0,0,0,0
37069,80394,936.3448153926369,80394,1349890,6274073,7208,4477,799,510,114,0,0,0,0,0,0,0,0,0
37071,639986,6713.360299317182,529694,6628615,27970955,23736,11720,3206,2148,2183,392,289,0,0,0,0,0,0,0
37073,788,24.68222516808165,788,6822,31964,174,55,0,0,0,0,0,0,0,0,0,0,0,0
37075,2217,13.807775722376256,2217,26098,177230,248,112,55,0,0,0,0,0,0,0,0,0,0,0
37077,79207,507.1574174211257,79207,733824,3167281,4508,2096,759,257,0,0,0,0,0,0,0,0,0,0
37079,8050,87.61317716443864,8050,74917,293980,1021,456,45,33,0,0,0,0,0,0,0,0,0,0
37081,2377226,22025.18647483544,1781533,24723527,105276339,62411,27175,11167,7163,6268,3071,1647,364,0,0,0,0,0,0
37083,19816,272.47315454494503,19816,232226,940063,2298,1004,398,309,21,0,0,0,0,0,0,0,0,0
37085,98019,1016.5387995828986,98019,1013068,4404139,9221,5106,1178,801,201,127,0,0,0,0,0,0,0,0
37087,28779,281.7829791572359,28779,287054,1355025,4544,2783,641,183,44,0,0,0,0,0,0,0,0,0
37089,238868,2631.9914609660873,238868,3022541,13285199,14441,7963,2405,1331,758,45,0,0,0,0,0,0,0,0
37091,18733,262.99989299893025,18733,207179,888810,964,245,155,30,0,0,0,0,0,0,0,0,0,0
37093,6672,49.09009002010303,6672,56574,277253,824,426,90,0,0,0,0,0,0,0,0,0,0,0
37095,374,1.5985370075169876,374,2992,13563,88,44,0,0,0,0,0,0,0,0,0,0,0,0
37097,633287,6498.45077448238,547642,6373652,28888381,28387,14178,3953,3243,1587,496,434,0,0,0,0,0,0,0
37099,19811,147.77419570192367,19811,171166,789368,3123,1942,446,296,48,0,0,0,0,0,0,0,0,0
37101,203264,1528.8638342644422,195494,1955419,8861938,20617,12827,2994,1297,757,141,0,0,0,0,0,0,0,0
37103,1660,34.753956959355946,1660,11348,46841,337,233,0,68,0,0,0,0,0,0,0,0,0,0
37105,277321,2777.8365585911174,217129,2965344,11310688,6498,2756,754,401,297,0,156,0,0,0,0,0,0,0
37107,165490,1010.0721980031052,165490,1566812,7226720,4791,2068,484,602,259,0,0,0,0,0,0,0,0,0
37109,138207,954.3097314989287,138207,1197571,5222444,10094,5453,1370,896,464,0,0,0,0,0,0,0,0,0
37111,79070,726.3731077800296,79070,927689,3558804,3209,1385,457,141,166,0,0,0,0,0,0,0,0,0
37113,28007,241.53160320437908,28007,277683,1251076,4897,2951,823,180,145,0,0,0,0,0,0,0,0,0
37115,3709,30.431000194907405,3709,30808,160037,863,535,140,0,0,0,0,0,0,0,0,0,0,0
37117,7469,158.18653101999288,7469,82319,368037,888,315,120,78,0,0,0,0,0,0,0,0,0,0
37119,3760175,28825.01254997104,3462766,56645880,233836573,142360,69934,22026,16248,16221,5971,5228,1587,0,27,0,0,0,0
37121,17829,329.81906593716,17829,313467,1257150,746,317,109,54,54,0,0,0,0,0,0,0,0,0
37123,95579,855.7236208385826,85254,706275,4144948,2515,828,86,100,120,0,0,0,0,0,0,0,0,0
37125,117463,737.7448580636783,117463,1604877,7472532,7608,4015,1201,639,244,32,0,0,0,0,0,0,0,0
37127,156169,1151.3279917930586,156169,1659716,7074363,9081,4272,1160,818,792,21,0,0,0,0,0,0,0,0
37129,380813,3011.600952134873,380813,4781134,21002586,33241,17621,6283,4156,2452,550,264,0,0,0,0,0,0,0
37131,7901,95.23793623521513,7901,175369,438542,801,362,60,0,0,0,0,0,0,0,0,0,0,0
37133,121404,986.9707643173239,121404,1084601,5084026,10349,4962,1786,1272,851,35,156,0,0,0,0,0,0,0
37135,87139,526.975539607627,87139,1180494,5398381,9563,5613,1496,731,464,0,0,0,0,0,0,0,0,0
37137,3914,44.46642437934046,3914,31804,159010,483,160,0,0,0,0,0,0,0,0,0,0,0,0
37139,21944,306.5267333464786,21944,254296,1112647,2306,1054,223,103,78,28,0,0,0,0,0,0,0,0
37141,31173,245.71197167587493,31173,274429,1259293,5663,3789,604,450,160,0,0,0,0,0,0,0,0,0
37143,533,12.603550586845401,533,3535,19177,177,125,0,0,0,0,0,0,0,0,0,0,0,0
37145,60799,627.537225476928,60799,841082,2933198,2724,1316,198,154,0,0,0,0,0,0,0,0,0,0
37147,220998,1811.4465335125376,220998,2674754,11292186,13640,6336,2780,1501,1008,198,0,0,0,0,0,0,0,0
37149,8911,85.91634526159349,8911,72501,372089,1372,867,68,54,0,0,0,0,0,0,0,0,0,0
37151,613427,5738.534951262218,450664,4388213,20463171,17350,7479,2539,1925,1149,463,350,0,0,0,0,0,0,0
37153,57713,787.4007680418962,57713,614075,2582644,2689,989,476,183,0,117,66,0,0,0,0,0,0,0
37155,113641,921.9924803388309,113641,1168878,4649989,5870,2727,747,531,149,28,0,0,0,0,0,0,0,0
37157,101533,927.0104166231679,101533,878526,3840314,7105,3452,985,655,293,0,0,0,0,0,0,0,0,0
37159,378753,3763.045682358557,364533,4112526,17373580,15017,7984,2113,972,680,60,229,0,0,0,0,0,0,0
37161,85691,833.0292358542084,85691,993484,4086846,5262,2809,456,243,28,0,0,0,0,0,0,0,0,0
37163,45741,378.68248349862546,45741,539650,2011684,4010,2211,197,251,21,0,0,0,0,0,0,0,0,0
37165,64215,483.7571786440298,64215,583449,2436089,1892,476,73,50,0,0,156,0,0,0,0,0,0,0
37167,110629,1006.1958580070975,101669,1027654,4586182,7250,3206,1403,594,242,0,0,0,0,0,0,0,0,0
37169,14975,199.47601467462448,14975,131063,575941,2973,1842,486,102,51,0,0,0,0,0,0,0,0,0
37171,298711,1869.0115267992257,298711,3678549,16147289,7250,3598,821,439,282,117,273,0,0,0,0,0,0,0
37173,3237,35.204675066837105,3237,20569,113028,490,332,24,0,0,0,0,0,0,0,0,0,0,0
37175,18681,120.3175811053226,18681,185249,867291,2562,1582,320,114,44,0,0,0,0,0,0,0,0,0
37177,771,4.951262885448593,771,6145,27950,101,21,0,0,0,0,0,0,0,0,0,0,0,0
37179,532608,4392.759880272252,499463,6351568,28996914,32149,18826,4451,2850,1795,456,429,0,0,0,0,0,0,0
37181,20536,228.67675256750132,20536,190123,765265,2234,1021,331,137,21,0,0,0,0,0,0,0,0,0
37183,2341766,15046.3808158174,2272318,35005857,151733577,131470,69688,20372,15931,13122,5256,3046,709,0,0,0,0,0,0
37185,5403,119.1728884705497,5403,43163,198534,559,344,0,24,0,0,0,0,0,0,0,0,0,0
37187,8487,202.8087956830108,8487,111100,436852,525,48,0,0,0,0,0,0,0,0,0,0,0,0
37189,26379,295.7196827950845,26379,231591,1076184,3943,2149,817,357,134,0,0,0,0,0,0,0,0,0
37191,76883,696.0242809491593,76883,842772,3513914,7224,3497,1383,966,255,35,0,0,0,0,0,0,0,0
37193,44886,496.0060300639396,44886,410908,1824317,4293,2136,572,437,57,0,0,0,0,0,0,0,0,0
37195,142571,1192.2268009120485,142571,1584347,6599668,8314,3715,1025,1003,853,216,0,0,0,0,0,0,0,0
37197,20773,172.57534697525122,20773,212617,1002311,2493,1360,394,57,0,0,0,0,0,0,0,0,0,0
37199,5893,82.09400742674524,5893,51732,267590,913,511,45,66,0,0,0,0,0,0,0,0,0,0
37999,2747781,4916.777424462779,2747781,31282155,139180603,8762,3386,526,711,501,135,468,468,1092,780,416,208,0,0
38001,49,3.813296676544528,49,476,1848,28,28,0,0,0,0,0,0,0,0,0,0,0,0
38003,5206,97.66549737162181,5206,68846,305979,727,351,72,0,0,0,0,0,0,0,0,0,0,0
38005,6,0.19506734806643802,6,102,2178,9,9,0,0,0,0,0,0,0,0,0,0,0,0
38007,160,5.270422497681351,160,1792,43776,64,48,0,0,0,0,0,0,0,0,0,0,0,0
38009,4772,129.01225364990174,4772,61544,288934,628,378,0,0,0,0,0,0,0,0,0,0,0,0
38011,2711,43.25369470564947,2711,47636,206980,307,32,0,0,0,0,0,0,0,0,0,0,0,0
38013,48,2.0782392833674193,48,504,2304,36,36,0,0,0,0,0,0,0,0,0,0,0,0
38015,172464,1790.0987594565363,172464,2815554,12063469,12528,6262,2427,1585,771,72,28,0,0,0,0,0,0,0
38017,483379,7363.1799821295945,450255,6189527,28975791,24837,10595,4722,3432,2354,833,698,0,0,0,0,0,0,0
38019,1233,28.515992759442803,1233,17808,91322,115,21,0,0,0,0,0,0,0,0,0,0,0,0
38021,3126,102.08080152250614,3126,43167,193024,336,97,0,0,0,0,0,0,0,0,0,0,0,0
38025,14920,374.2711583870252,14920,330756,1482922,1022,395,220,85,68,0,0,0,0,0,0,0,0,0
38027,56,0.5840122647842216,56,490,2191,21,21,0,0,0,0,0,0,0,0,0,0,0,0
38029,450,2.426066229829489,450,3390,15840,90,45,0,0,0,0,0,0,0,0,0,0,0,0
38031,2151,40.1143219800334,2151,31231,137923,220,60,21,0,0,0,0,0,0,0,0,0,0,0
38033,130,1.054871349254035,130,1610,6850,50,50,0,0,0,0,0,0,0,0,0,0,0,0
38035,93353,1207.2698733900984,93353,1201882,6205406,7272,3142,1191,1127,519,100,0,0,0,0,0,0,0,0
38037,35,0.3926846540832222,35,420,1435,21,21,0,0,0,0,0,0,0,0,0,0,0,0
38039,112,7.719383674618533,112,1048,4168,32,24,0,0,0,0,0,0,0,0,0,0,0,0
38041,112,7.719383674618533,112,840,3504,24,0,0,0,0,0,0,0,0,0,0,0,0,0
38045,2304,46.69683170129636,2304,36173,152099,251,112,0,0,0,0,0,0,0,0,0,0,0,0
38047,345,3.0019449317400047,345,2520,16485,60,0,45,0,0,0,0,0,0,0,0,0,0,0
38049,344,10.51513813788518,344,2736,9963,119,93,0,0,0,0,0,0,0,0,0,0,0,0
38051,1785,40.48614262438275,1785,20905,97279,200,57,0,81,0,0,0,0,0,0,0,0,0,0
38053,47380,774.0522919007238,47380,1097221,4497761,3456,1663,407,547,171,56,0,0,0,0,0,0,0,0
38055,7632,98.27175729175634,7632,212397,940733,591,350,0,0,0,0,0,0,0,0,0,0,0,0
38057,11577,140.37947067924495,11577,236137,1025252,580,120,0,0,0,0,0,0,0,0,0,0,0,0
38059,28322,440.89035377524004,28322,368600,1752924,3986,2121,690,134,87,0,0,0,0,0,0,0,0,0
38061,19170,473.9262641190172,19170,325997,1503446,1621,683,153,209,68,0,0,0,0,0,0,0,0,0
38063,231,4.750758225835807,231,2324,15378,93,39,0,0,0,0,0,0,0,0,0,0,0,0
38065,3672,35.385830255867745,3672,90763,388144,85,0,0,0,0,0,0,0,0,0,0,0,0,0
38067,2569,51.507092177728495,2569,35209,165952,352,78,0,84,0,0,0,0,0,0,0,0,0,0
38069,2341,45.10493722074726,2341,23007,124088,313,126,0,0,0,0,0,0,0,0,0,0,0,0
38071,8249,170.2542194074689,8249,104538,507436,1062,504,135,15,87,0,0,0,0,0,0,0,0,0
38073,938,13.658157400598498,938,11195,51459,141,96,0,0,0,0,0,0,0,0,0,0,0,0
38075,1556,31.245526901094927,1556,18585,84603,245,135,0,0,0,0,0,0,0,0,0,0,0,0
38077,15920,309.7138153053279,15920,312115,1215717,1629,879,40,240,0,0,0,0,0,0,0,0,0,0
38079,906,10.163008734202664,906,6565,28652,221,124,0,48,0,0,0,0,0,0,0,0,0,0
38081,1431,21.55174402961728,1431,16171,86178,141,0,0,0,0,0,0,0,0,0,0,0,0,0
38089,63934,1212.5168496425902,63934,1043212,5014836,6222,3140,1206,594,459,0,0,0,0,0,0,0,0,0
38091,1154,9.173420317665371,1154,15784,66616,89,21,0,0,0,0,0,0,0,0,0,0,0,0
38093,18303,325.29611571058444,18303,270743,1176204,1907,652,277,0,78,0,0,0,0,0,0,0,0,0
38097,3141,63.354656967268305,3141,41041,195375,565,218,45,0,0,0,0,0,0,0,0,0,0,0
38099,6578,115.32471685322155,6578,86351,445767,795,437,33,0,0,0,0,0,0,0,0,0,0,0
38101,88460,1690.4148773852207,88460,1461816,6739839,8236,4183,1444,519,902,21,0,0,0,0,0,0,0,0
38103,484,19.245718105727416,484,4464,22582,174,154,0,0,0,0,0,0,0,0,0,0,0,0
38105,149066,3247.4635598456043,149066,3123058,14163826,9949,4511,1369,1396,1146,247,85,0,0,0,0,0,0,0
38999,89294,1303.7353753070195,89294,1557357,6687857,947,418,0,0,0,0,0,0,0,0,0,0,0,0
39001,8654,112.71990063778595,8654,93546,373637,1159,429,90,0,54,0,0,0,0,0,0,0,0,0
39003,355639,3757.703756903633,351177,4725553,18411068,10599,4068,1170,991,683,45,324,0,0,0,0,0,0,0
39005,116726,1135.230577155146,116726,1235297,6001226,4326,1475,393,232,160,0,0,0,0,0,0,0,0,0
39007,296970,3623.293998770358,239073,3251271,13609508,10493,4593,1075,454,417,0,240,0,0,0,0,0,0,0
39009,18707,130.60997068777849,18707,191578,816648,2026,1032,253,100,0,0,0,0,0,0,0,0,0,0
39011,449549,5037.411803434255,449549,5082969,23746767,6131,1800,465,95,719,0,66,0,0,0,0,0,0,0
39013,68674,907.3966532266506,68674,1189251,4778807,4303,1483,905,318,154,0,0,0,0,0,0,0,0,0
39015,9808,128.83973313171836,9808,97044,462060,1805,1049,30,0,0,0,0,0,0,0,0,0,0,0
39017,1283437,11800.486902351433,1175947,15697000,67764150,40801,17145,5807,5083,4484,1667,1096,162,0,0,0,0,0,0
